Time [s],Channel 0,Channel 1
0.000000000,1,1
0.006872882,1,0
0.015305102,1,1
0.023540230,1,0
0.031961256,1,1
0.040207758,1,0
0.048629818,1,1
0.056865458,1,0
0.065297724,1,1
0.073532590,1,0
0.081953608,1,1
0.090189216,1,0
0.098622674,1,1
0.106858274,1,0
0.115279760,1,1
0.123526324,1,0
0.131947464,1,1
0.140183068,1,0
0.148615524,1,1
0.156850910,1,0
0.165272424,1,1
0.173506988,1,0
0.181938712,1,1
0.190174124,1,0
0.198596258,1,1
0.206843116,1,0
0.215264804,1,1
0.223500532,1,0
0.231934144,1,1
0.240170156,1,0
0.248592498,1,1
0.256827856,1,0
0.265261388,1,1
0.273497406,1,0
0.281918576,1,1
0.290165022,1,0
0.298585764,1,1
0.306820300,1,0
0.315253004,1,1
0.323488338,1,0
0.331909522,1,1
0.340145466,1,0
0.348578440,1,1
0.356814644,1,0
0.365237144,1,1
0.373484414,1,0
0.381906582,1,1
0.390143178,1,0
0.398576876,1,1
0.406812698,1,0
0.415235362,1,1
0.423471314,1,0
0.431904062,1,1
0.440140598,1,0
0.448563160,1,1
0.456811214,1,0
0.465234154,1,1
0.473471378,1,0
0.481905840,1,1
0.490142616,1,0
0.498564740,1,1
0.506800776,1,0
0.515234706,1,1
0.523470784,1,0
0.531892032,1,1
0.540139094,1,0
0.548560836,1,1
0.556797336,1,0
0.565230910,1,1
0.573467322,1,0
0.581889526,1,1
0.590124976,1,0
0.598558028,1,1
0.606794568,1,0
0.615217570,1,1
0.623464852,1,0
0.631887566,1,1
0.640123648,1,0
0.648556686,1,1
0.656793516,1,0
0.665216168,1,1
0.673451660,1,0
0.681885140,1,1
0.690121192,1,0
0.698542590,1,1
0.706790042,1,0
0.715212678,1,1
0.723449216,1,0
0.731882854,1,1
0.740119346,1,0
0.748540286,1,1
0.756776206,1,0
0.765209414,1,1
0.773445544,1,0
0.781867422,1,1
0.790114896,1,0
0.798536526,1,1
0.806771892,1,0
0.815204892,1,1
0.823441328,1,0
0.831863386,1,1
0.840098570,1,0
0.848531648,1,1
0.856767578,1,0
0.865189006,1,1
0.873435930,1,0
0.881857186,1,1
0.890092430,1,0
0.898524974,1,1
0.906760290,1,0
0.915181852,1,1
0.923417630,1,0
0.940287502,1,1
0.948522700,1,0
0.956955382,1,1
0.965190362,1,0
0.973611758,1,1
0.981859100,1,0
0.990280338,1,1
0.998516258,1,0
1.006948892,1,1
1.015184852,1,0
1.023606776,1,1
1.031842814,1,0
1.040275174,1,1
1.048510486,1,0
1.056931572,1,1
1.065179214,1,0
1.073601706,1,1
1.081837676,1,0
1.090270048,1,1
1.098505910,1,0
1.106928372,1,1
1.115164820,1,0
1.123598882,1,1
1.131835082,1,0
1.140256280,1,1
1.148503610,1,0
1.156925610,1,1
1.165161612,1,0
1.173594794,1,1
1.181830518,1,0
1.190251804,1,1
1.198487222,1,0
1.206919562,1,1
1.215155044,1,0
1.223576652,1,1
1.231824180,1,0
1.240246288,1,1
1.248481634,1,0
1.256914250,1,1
1.265150098,1,0
1.273572282,1,1
1.281808464,1,0
1.290242766,1,1
1.298479472,1,0
1.306901442,1,1
1.315148458,1,0
1.323569488,1,1
1.331803144,1,0
1.340234778,1,1
1.348469304,1,0
1.356890038,1,1
1.365124374,1,0
1.373556092,1,1
1.381790404,1,0
1.390211714,1,1
1.398458472,1,0
1.406880252,1,1
1.415115422,1,0
1.423548738,1,1
1.431784456,1,0
1.440206118,1,1
1.448440518,1,0
1.456873322,1,1
1.465108918,1,0
1.473530274,1,1
1.481776460,1,0
1.490197638,1,1
1.498434234,1,0
1.506868702,1,1
1.515104726,1,0
1.523526232,1,1
1.531761530,1,0
1.540194256,1,1
1.548430448,1,0
1.556852384,1,1
1.565099624,1,0
1.573521320,1,1
1.581757082,1,0
1.590190820,1,1
1.598426782,1,0
1.606848896,1,1
1.615085140,1,0
1.623518650,1,1
1.631754654,1,0
1.640175600,1,1
1.648422256,1,0
1.656843704,1,1
1.665079778,1,0
1.673512878,1,1
1.681748208,1,0
1.690170424,1,1
1.698407210,1,0
1.706840866,1,1
1.715076836,1,0
1.723499004,1,1
1.731747018,1,0
1.740170042,1,1
1.748406786,1,0
1.756840212,1,1
1.765076880,1,0
1.773498684,1,1
1.781734976,1,0
1.790168972,1,1
1.798405798,1,0
1.806828724,1,1
1.815076880,1,0
1.823498998,1,1
1.831735776,1,0
1.840170050,1,1
1.848406730,1,0
1.856828998,1,1
1.865065738,1,0
1.873499936,1,1
1.881736868,1,0
1.890159634,1,1
1.898407216,1,0
1.906829660,1,1
1.915066206,1,0
1.923499130,1,1
1.931735578,1,0
1.940158452,1,1
1.948394530,1,0
1.956828634,1,1
1.965065292,1,0
1.973487018,1,1
1.981734468,1,0
1.990156410,1,1
1.998392572,1,0
2.006826166,1,1
2.015063728,1,0
2.023486294,1,1
2.031721972,1,0
2.040155758,1,1
2.048392532,1,0
2.056815614,1,1
2.065063698,1,0
2.073486266,1,1
2.081723728,1,0
2.090158288,1,1
2.098394950,1,0
2.106816564,1,1
2.115052202,1,0
2.123486608,1,1
2.131722928,1,0
2.140144906,1,1
2.148392698,1,0
2.156815612,1,1
2.165051190,1,0
2.173484520,1,1
2.181721030,1,0
2.190142998,1,1
2.198378750,1,0
2.206811476,1,1
2.215046974,1,0
2.223469226,1,1
2.231716100,1,0
2.240137316,1,1
2.248372504,1,0
2.256805450,1,1
2.265040720,1,0
2.273462762,1,1
2.281698836,1,0
2.290131388,1,1
2.298366374,1,0
2.306788526,1,1
2.315035380,1,0
2.323457340,1,1
2.331693094,1,0
2.340126456,1,1
2.348362286,1,0
2.356783642,1,1
2.365019240,1,0
2.373452446,1,1
2.381688740,1,0
2.390110590,1,1
2.398358364,1,0
2.406780892,1,1
2.415017136,1,0
2.423450538,1,1
2.431685716,1,0
2.440107196,1,1
2.448342556,1,0
2.456775280,1,1
2.465010520,1,0
2.473432404,1,1
2.481679008,1,0
2.490100980,1,1
2.498336182,1,0
2.506768988,1,1
2.515003760,1,0
2.523425324,1,1
2.531660650,1,0
2.540092676,1,1
2.548328570,1,0
2.556749902,1,1
2.564996932,1,0
2.573418656,1,1
2.581654518,1,0
2.590086892,1,1
2.598322202,1,0
2.606742892,1,1
2.614978212,1,0
2.623411966,1,1
2.631648352,1,0
2.640070738,1,1
2.648317944,1,0
2.656739828,1,1
2.664975570,1,0
2.673409274,1,1
2.681645922,1,0
2.690067840,1,1
2.698303520,1,0
2.706736722,1,1
2.714972966,1,0
2.723395272,1,1
2.731642830,1,0
2.740064984,1,1
2.748301756,1,0
2.756734336,1,1
2.764969902,1,0
2.773391900,1,1
2.781627722,1,0
2.790060598,1,1
2.798296546,1,0
2.806718246,1,1
2.814965294,1,0
2.823387202,1,1
2.831623672,1,0
2.840056716,1,1
2.848293620,1,0
2.856716330,1,1
2.864952262,1,0
2.873385230,1,1
2.881621294,1,0
2.890043838,1,1
2.898292102,1,0
2.906713442,1,1
2.914950180,1,0
2.923384128,1,1
2.931620028,1,0
2.940041916,1,1
2.948277780,1,0
2.956711192,1,1
2.964947166,1,0
2.973368974,1,1
2.981616616,1,0
2.990038794,1,1
2.998274618,1,0
3.006707592,1,1
3.014943488,1,0
3.031814328,1,1
3.040049870,1,0
3.048471064,1,1
