Time [s],Channel 0,Channel 1
27.797571668,1,1
27.797614208,1,0
27.797655262,1,1
27.797697798,1,0
27.797738848,1,1
27.797781386,1,0
27.797824898,1,1
27.797867438,1,0
27.797905540,1,1
27.797948082,1,0
27.797992578,1,1
27.801617924,0,1
27.801629716,0,0
27.801672272,0,1
27.801695488,1,1
27.801714832,1,0
27.801755912,1,1
27.801798476,1,0
27.801839554,1,1
27.801860982,0,1
27.801881138,0,0
27.801922222,0,1
27.801963800,0,0
27.802004884,0,1
27.802046466,0,0
27.802087552,0,1
27.802129130,0,0
27.802170216,0,1
27.802193430,1,1
27.802212772,1,0
27.802253852,1,1
27.802275276,0,1
27.802295432,0,0
27.802338974,0,1
27.802380556,0,0
27.802418692,0,1
27.802441912,1,1
27.802461254,1,0
27.802505778,1,1
27.810602014,1,0
27.817413306,1,1
27.831573908,0,1
27.831585698,0,0
27.831628256,0,1
27.831669836,0,0
27.831710920,0,1
27.831752502,0,0
27.831793588,0,1
27.831816806,1,1
27.831836150,1,0
27.831877234,1,1
27.831919800,1,0
27.831960878,1,1
27.832003442,1,0
27.832044526,1,1
27.832087092,1,0
27.832128170,1,1
27.832149598,0,1
27.832169754,0,0
27.832210840,0,1
27.832252420,0,0
27.832295966,0,1
27.832319186,1,1
27.832338528,1,0
27.832376660,1,1
27.832419232,1,0
27.832463756,1,1
27.832481828,1,0
27.833413606,1,1
27.842527594,0,1
27.842539386,0,0
27.842581944,0,1
27.842605160,1,1
27.842624506,1,0
27.842665590,1,1
27.842708152,1,0
27.842749230,1,1
27.842770656,0,1
27.842790814,0,0
27.842831896,0,1
27.842873478,0,0
27.842914564,0,1
27.842956144,0,0
27.842997226,0,1
27.843038808,0,0
27.843079894,0,1
27.843103110,1,1
27.843122454,1,0
27.843163542,1,1
27.843184972,0,1
27.843205130,0,0
27.843248676,0,1
27.843290262,0,0
27.843328400,0,1
27.843351620,1,1
27.843370968,1,0
27.843415500,1,1
27.843434040,1,0
27.849413484,1,1
27.907723726,0,1
27.907735516,0,0
27.907778074,0,1
27.907819652,0,0
27.907860732,0,1
27.907902306,0,0
27.907943388,0,1
27.907984964,0,0
27.908026044,0,1
27.908067622,0,0
27.908108704,0,1
27.908131920,1,1
27.908151262,1,0
27.908192344,1,1
27.908234900,1,0
27.908275972,1,1
27.908318534,1,0
27.908359610,1,1
27.908402172,1,0
27.908445708,1,1
27.908488272,1,0
27.908526392,1,1
27.908568956,1,0
27.908613476,1,1
27.912240440,0,1
27.912252232,0,0
27.912294790,0,1
27.912318010,1,1
27.912337354,1,0
27.912378444,1,1
27.912421012,1,0
27.912462094,1,1
27.912483524,0,1
27.912503684,0,0
27.912544770,0,1
27.912586352,0,0
27.912627444,0,1
27.912669026,0,0
27.912710116,0,1
27.912751702,0,0
27.912792790,0,1
27.912816010,1,1
27.912835354,1,0
27.912876440,1,1
27.912897868,0,1
27.912918026,0,0
27.912961574,0,1
27.913003158,0,0
27.913041294,0,1
27.913064514,1,1
27.913083860,1,0
27.913128388,1,1
27.920876246,1,0
27.921412606,1,1
27.932780090,0,1
27.932791886,0,0
27.932834462,0,1
27.932876052,0,0
27.932917146,0,1
27.932958732,0,0
27.932999826,0,1
27.933041410,0,0
27.933082502,0,1
27.933124088,0,0
27.933165178,0,1
27.933188398,1,1
27.933207744,1,0
27.933248828,1,1
27.933291396,1,0
27.933332482,1,1
27.933375054,1,0
27.933416140,1,1
27.933458712,1,0
27.933502260,1,1
27.933544828,1,0
27.933582962,1,1
27.933625528,1,0
27.933670058,1,1
27.937296072,0,1
27.937307862,0,0
27.937350412,0,1
27.937391996,0,0
27.937433082,0,1
27.937474660,0,0
27.937515734,0,1
27.937538948,1,1
27.937558288,1,0
27.937599356,1,1
27.937641908,1,0
27.937682976,1,1
27.937725526,1,0
27.937766594,1,1
27.937809148,1,0
27.937850224,1,1
27.937871650,0,1
27.937891808,0,0
27.937932892,0,1
27.937974472,0,0
27.938018020,0,1
27.938041238,1,1
27.938060584,1,0
27.938098716,1,1
27.938141282,1,0
27.938185810,1,1
27.945614142,1,0
27.953413216,1,1
27.980382758,0,1
27.980394548,0,0
27.980437102,0,1
27.980478674,0,0
27.980519754,0,1
27.980561328,0,0
27.980602408,0,1
27.980625622,1,1
27.980644962,1,0
27.980686040,1,1
27.980728602,1,0
27.980769676,1,1
27.980812240,1,0
27.980853316,1,1
27.980895872,1,0
27.980936952,1,1
27.980958376,0,1
27.980978530,0,0
27.981019608,0,1
27.981061186,0,0
27.981104726,0,1
27.981127942,1,1
27.981147282,1,0
27.981185410,1,1
27.981227974,1,0
27.981272494,1,1
27.981290324,1,0
27.985412672,1,1
28.032978836,0,1
28.032990628,0,0
28.033033186,0,1
28.033056402,1,1
28.033075746,1,0
28.033116830,1,1
28.033138256,0,1
28.033158412,0,0
28.033199498,0,1
28.033222718,1,1
28.033242062,1,0
28.033283140,1,1
28.033304570,0,1
28.033324728,0,0
28.033365820,0,1
28.033389044,1,1
28.033408392,1,0
28.033449474,1,1
28.033492040,1,0
28.033533120,1,1
28.033554546,0,1
28.033574702,0,0
28.033615790,0,1
28.033657370,0,0
28.033700912,0,1
28.033724130,1,1
28.033743474,1,0
28.033781600,1,1
28.033824162,1,0
28.033868686,1,1
28.033887214,1,0
28.041413434,1,1
28.063916080,0,1
28.063927870,0,0
28.063970426,0,1
28.064012006,0,0
28.064053092,0,1
28.064094672,0,0
28.064135756,0,1
28.064177338,0,0
28.064218420,0,1
28.064260000,0,0
28.064301090,0,1
28.064324310,1,1
28.064343652,1,0
28.064384736,1,1
28.064427306,1,0
28.064468390,1,1
28.064510952,1,0
28.064552034,1,1
28.064594600,1,0
28.064638138,1,1
28.064680706,1,0
28.064718836,1,1
28.064761398,1,0
28.064805926,1,1
28.068431612,0,1
28.068443404,0,0
28.068485960,0,1
28.068509176,1,1
28.068528520,1,0
28.068569596,1,1
28.068591020,0,1
28.068611176,0,0
28.068652256,0,1
28.068675474,1,1
28.068694816,1,0
28.068735892,1,1
28.068757318,0,1
28.068777474,0,0
28.068818554,0,1
28.068841768,1,1
28.068861112,1,0
28.068902196,1,1
28.068944754,1,0
28.068985834,1,1
28.069007260,0,1
28.069027416,0,0
28.069068496,0,1
28.069110070,0,0
28.069153616,0,1
28.069176830,1,1
28.069196170,1,0
28.069234292,1,1
28.069276856,1,0
28.069321376,1,1
28.077525684,1,0
28.081414342,1,1
28.086398458,0,1
28.086410250,0,0
28.086452806,0,1
28.086494384,0,0
28.086535462,0,1
28.086577042,0,0
28.086618126,0,1
28.086659706,0,0
28.086700790,0,1
28.086742368,0,0
28.086783450,0,1
28.086806664,1,1
28.086826006,1,0
28.086867086,1,1
28.086909646,1,0
28.086950726,1,1
28.086993286,1,0
28.087034366,1,1
28.087076926,1,0
28.087120466,1,1
28.087163026,1,0
28.087201148,1,1
28.087243714,1,0
28.087288236,1,1
28.090913874,0,1
28.090925664,0,0
28.090968220,0,1
28.091009796,0,0
28.091050878,0,1
28.091092456,0,0
28.091133538,0,1
28.091156754,1,1
28.091176096,1,0
28.091217176,1,1
28.091259740,1,0
28.091300822,1,1
28.091343386,1,0
28.091384470,1,1
28.091427036,1,0
28.091468114,1,1
28.091489540,0,1
28.091509694,0,0
28.091550780,0,1
28.091592356,0,0
28.091635898,0,1
28.091659116,1,1
28.091678460,1,0
28.091716588,1,1
28.091759148,1,0
28.091803670,1,1
28.099167102,1,0
28.105412780,1,1
28.131754824,0,1
28.131766614,0,0
28.131809172,0,1
28.131850750,0,0
28.131891828,0,1
28.131933410,0,0
28.131974496,0,1
28.131997714,1,1
28.132017056,1,0
28.132058140,1,1
28.132100704,1,0
28.132141786,1,1
28.132184350,1,0
28.132225438,1,1
28.132268010,1,0
28.132309104,1,1
28.132330542,0,1
28.132350708,0,0
28.132391812,0,1
28.132433410,0,0
28.132476976,0,1
28.132500204,1,1
28.132519554,1,0
28.132557700,1,1
28.132600280,1,0
28.132644814,1,1
28.132663286,1,0
28.137411678,1,1
28.181636538,0,1
28.181648328,0,0
28.181690884,0,1
28.181714102,1,1
28.181733446,1,0
28.181774528,1,1
28.181817092,1,0
28.181858172,1,1
28.181879598,0,1
28.181899754,0,0
28.181940834,0,1
28.181982410,0,0
28.182023494,0,1
28.182065072,0,0
28.182106158,0,1
28.182147740,0,0
28.182188828,0,1
28.182212044,1,1
28.182231388,1,0
28.182272470,1,1
28.182293900,0,1
28.182314056,0,0
28.182357600,0,1
28.182399188,0,0
28.182437324,0,1
28.182460542,1,1
28.182479886,1,0
28.182524414,1,1
28.182542138,1,0
28.185411846,1,1
28.201681550,0,1
28.201693340,0,0
28.201735898,0,1
28.201777478,0,0
28.201818564,0,1
28.201860146,0,0
28.201901232,0,1
28.201942812,0,0
28.201983898,0,1
