Time [s],Channel 0,Channel 1
0.000000000,1,1
16.532936130,0,1
16.532947912,0,0
16.532990480,0,1
16.533013736,1,1
16.533033028,1,0
16.533074118,1,1
16.533116676,1,0
16.533157766,1,1
16.533179194,0,1
16.533199340,0,0
16.533240436,0,1
16.533282008,0,0
16.533323104,0,1
16.533346360,1,1
16.533365654,1,0
16.533406742,1,1
16.533449296,1,0
16.533490382,1,1
16.533511812,0,1
16.533531960,0,0
16.533573050,0,1
16.533614620,0,0
16.533658176,0,1
16.533681430,1,1
16.533700720,1,0
16.533738858,1,1
16.533781414,1,0
16.533825944,1,1
16.557662974,0,1
16.557674756,0,0
16.557717326,0,1
16.557758896,0,0
16.557799994,0,1
16.557841564,0,0
16.557882662,0,1
16.557905918,1,1
16.557925214,1,0
16.557966304,1,1
16.557987732,0,1
16.558007884,0,0
16.558048986,0,1
16.558072242,1,1
16.558091536,1,0
16.558132628,1,1
16.558175186,1,0
16.558216278,1,1
16.558237706,0,1
16.558257856,0,0
16.558298958,0,1
16.558340524,0,0
16.558384080,0,1
16.558425656,0,0
16.558463802,0,1
16.558487054,1,1
16.558506348,1,0
16.558550884,1,1
16.607442886,0,1
16.607454674,0,0
16.607497262,0,1
16.607538840,0,0
16.607579938,0,1
16.607621510,0,0
16.607662608,0,1
16.607662614,0,0
16.607662616,0,1
16.607704180,0,0
16.607745274,0,1
16.607786846,0,0
16.607827944,0,1
16.607851200,1,1
16.607870492,1,0
16.607911578,1,1
16.607954134,1,0
16.607995218,1,1
16.608037772,1,0
16.608078862,1,1
16.608121420,1,0
16.608164966,1,1
16.608207522,1,0
16.608245654,1,1
16.608288206,1,0
16.608332730,1,1
16.611959346,0,1
16.611971128,0,0
16.612013704,0,1
16.612055274,0,0
16.612096376,0,1
16.612137948,0,0
16.612179048,0,1
16.612202304,1,1
16.612221596,1,0
16.612262690,1,1
16.612284116,0,1
16.612304264,0,0
16.612345358,0,1
16.612368608,1,1
16.612387904,1,0
16.612428990,1,1
16.612471542,1,0
16.612512630,1,1
16.612534062,0,1
16.612554212,0,0
16.612595308,0,1
16.612636880,0,0
16.612680440,0,1
16.612722008,0,0
16.612760152,0,1
16.612783412,1,1
16.612802706,1,0
16.612847236,1,1
16.612847238,1,0
16.612847244,1,1
16.622204214,0,1
16.622215998,0,0
16.622258570,0,1
16.622300138,0,0
16.622341232,0,1
16.622382802,0,0
16.622423896,0,1
16.622465466,0,0
16.622506562,0,1
16.622548128,0,0
16.622589224,0,1
16.622612482,1,1
16.622631778,1,0
16.622672864,1,1
16.622715422,1,0
16.622756510,1,1
16.622756514,1,0
16.622756518,1,1
16.622799068,1,0
16.622840156,1,1
16.622882710,1,0
16.622926264,1,1
16.622968816,1,0
16.623006954,1,1
16.623049518,1,0
16.623094052,1,1
16.626719924,0,1
16.626731706,0,0
16.626774272,0,1
16.626797532,1,1
16.626816826,1,0
16.626857914,1,1
16.626900472,1,0
16.626941560,1,1
16.626962990,0,1
16.626983140,0,0
16.627024236,0,1
16.627065808,0,0
16.627106906,0,1
16.627130166,1,1
16.627149458,1,0
16.627190554,1,1
16.627233112,1,0
16.627274198,1,1
16.627295628,0,1
16.627315776,0,0
16.627356874,0,1
16.627398454,0,0
16.627442020,0,1
16.627465280,1,1
16.627484576,1,0
16.627522716,1,1
16.627565272,1,0
16.627609808,1,1
16.683034068,0,1
16.683045852,0,0
16.683088420,0,1
16.683111670,1,1
16.683130960,1,0
16.683172046,1,1
16.683214602,1,0
16.683255684,1,1
16.683277110,0,1
16.683297258,0,0
16.683338348,0,1
16.683361600,1,1
16.683380890,1,0
16.683421974,1,1
16.683464528,1,0
16.683505612,1,1
16.683548160,1,0
16.683589248,1,1
16.683610672,0,1
16.683630816,0,0
16.683671906,0,1
16.683713474,0,0
16.683757026,0,1
16.683798590,0,0
16.683836734,0,1
16.683859984,1,1
16.683879276,1,0
16.683923802,1,1
16.704621768,0,1
16.704633550,0,0
16.704676120,0,1
16.704699374,1,1
16.704718662,1,0
16.704759746,1,1
16.704802300,1,0
16.704843384,1,1
16.704864812,0,1
16.704884956,0,0
16.704926050,0,1
16.704967612,0,0
16.705008702,0,1
16.705031956,1,1
16.705051250,1,0
16.705092338,1,1
16.705134890,1,0
16.705175974,1,1
16.705197402,0,1
16.705217550,0,0
16.705258642,0,1
16.705300204,0,0
16.705343754,0,1
16.705367010,1,1
16.705386300,1,0
16.705424428,1,1
16.705466982,1,0
16.705511506,1,1
16.761532088,0,1
16.761543870,0,0
16.761586442,0,1
16.761628006,0,0
16.761669100,0,1
16.761710672,0,0
16.761751764,0,1
16.761793332,0,0
16.761834426,0,1
16.761875996,0,0
16.761917088,0,1
16.761940340,1,1
16.761959638,1,0
16.762000722,1,1
16.762043276,1,0
16.762084364,1,1
16.762126922,1,0
16.762168006,1,1
16.762210562,1,0
16.762254106,1,1
16.762254110,1,0
16.762254114,1,1
16.762296660,1,0
16.762334796,1,1
16.762377348,1,0
16.762421874,1,1
16.766044782,0,1
16.766056568,0,0
16.766099142,0,1
16.766122402,1,1
16.766141696,1,0
16.766182786,1,1
16.766225340,1,0
16.766266430,1,1
