Time [s],Channel 0,Channel 1
0.000000000,1,0
0.001511952,1,1
0.009749246,1,0
0.018170832,1,1
0.026406844,1,0
0.034839684,1,1
0.043076190,1,0
0.051498726,1,1
0.059746058,1,0
0.068167788,1,1
0.076403230,1,0
0.084836398,1,1
0.093072644,1,0
0.101494924,1,1
0.109730324,1,0
0.118164750,1,1
0.126401568,1,0
0.134824104,1,1
0.143071950,1,0
0.151493726,1,1
0.159729342,1,0
0.168162430,1,1
0.176398056,1,0
0.184820200,1,1
0.193057240,1,0
0.201490940,1,1
0.209726620,1,0
0.218148440,1,1
0.226395666,1,0
0.243256126,1,1
0.251503820,1,0
0.259926370,1,1
0.268163312,1,0
0.276596244,1,1
0.284832476,1,0
0.293254948,1,1
0.301491238,1,0
0.309924228,1,1
0.318159692,1,0
0.326581084,1,1
0.334828344,1,0
0.343250488,1,1
0.351486636,1,0
0.359919358,1,1
0.368155382,1,0
0.376577494,1,1
0.384813790,1,0
0.393247112,1,1
0.401483050,1,0
0.409904378,1,1
0.418152200,1,0
0.426574534,1,1
0.434811116,1,0
0.443245498,1,1
0.451482734,1,0
0.459905404,1,1
0.468141196,1,0
0.476574592,1,1
0.484810310,1,0
0.493232474,1,1
0.501480286,1,0
0.509902100,1,1
0.518137780,1,0
0.526571426,1,1
0.534807842,1,0
0.543229680,1,1
0.551465616,1,0
0.559898886,1,1
0.568135210,1,0
0.576557212,1,1
0.584804478,1,0
0.593226236,1,1
0.601461944,1,0
0.609895068,1,1
0.618130838,1,0
0.626552962,1,1
0.634788766,1,0
0.643222216,1,1
0.651457998,1,0
0.659880460,1,1
0.668127162,1,0
0.676549482,1,1
0.684785194,1,0
0.693218522,1,1
0.701453902,1,0
0.709876238,1,1
0.718112234,1,0
0.726545068,1,1
0.734780552,1,0
0.743201912,1,1
0.751448286,1,0
0.759868892,1,1
0.768103482,1,0
0.776536272,1,1
0.784771512,1,0
0.793193050,1,1
0.801428138,1,0
0.809860708,1,1
0.818097082,1,0
0.826519168,1,1
0.834766024,1,0
0.843187648,1,1
0.851423398,1,0
0.859856718,1,1
0.868092102,1,0
0.876514182,1,1
0.884749932,1,0
0.893183044,1,1
0.901417584,1,0
0.909839412,1,1
0.918086306,1,0
0.926508678,1,1
0.934745122,1,0
0.943180298,1,1
0.951417174,1,0
0.959839928,1,1
0.968076650,1,0
0.976510762,1,1
0.984747748,1,0
0.993169716,1,1
1.001417434,1,0
1.009839960,1,1
1.018075742,1,0
1.026509632,1,1
1.034745934,1,0
1.043167678,1,1
1.051403962,1,0
1.059837744,1,1
1.068073818,1,0
1.076496068,1,1
1.084743902,1,0
1.093166028,1,1
1.101401796,1,0
1.109834772,1,1
1.118070926,1,0
1.126493090,1,1
1.134729256,1,0
1.143162492,1,1
1.151398654,1,0
1.159820896,1,1
1.168068312,1,0
1.176489686,1,1
1.184725674,1,0
1.193158586,1,1
1.201394738,1,0
1.209816402,1,1
1.218052348,1,0
1.226485598,1,1
1.234721274,1,0
1.243143006,1,1
1.251389978,1,0
1.259812594,1,1
1.268048892,1,0
1.276482316,1,1
1.284718370,1,0
1.293140284,1,1
1.301377120,1,0
1.309811054,1,1
1.318047496,1,0
1.326469636,1,1
1.334717398,1,0
1.343139366,1,1
1.351375794,1,0
1.359809578,1,1
1.368045952,1,0
1.376468394,1,1
1.384703634,1,0
1.393136770,1,1
1.401372536,1,0
1.409794696,1,1
1.418042230,1,0
1.426464862,1,1
1.434700622,1,0
1.443135086,1,1
1.451371384,1,0
1.459793568,1,1
1.468029180,1,0
1.476462166,1,1
1.484697184,1,0
1.493118414,1,1
1.501364992,1,0
1.509786682,1,1
1.518021728,1,0
1.526454224,1,1
1.534689690,1,0
1.543111358,1,1
1.551347580,1,0
1.559780658,1,1
1.568015646,1,0
1.576436236,1,1
1.584681946,1,0
1.593103070,1,1
1.601338550,1,0
1.609771830,1,1
1.618007898,1,0
1.626429802,1,1
1.634665822,1,0
1.643099128,1,1
1.651334854,1,0
1.659756644,1,1
1.668003012,1,0
1.676424774,1,1
1.684660956,1,0
1.693094674,1,1
1.701330826,1,0
1.709752584,1,1
1.717988944,1,0
1.726422594,1,1
1.734657950,1,0
1.743080124,1,1
1.751327832,1,0
1.759750034,1,1
1.767985966,1,0
1.776419134,1,1
1.784655018,1,0
1.793077276,1,1
1.801313610,1,0
1.809747196,1,1
1.817982602,1,0
1.826404066,1,1
1.834651420,1,0
1.843072832,1,1
1.851308814,1,0
1.859742102,1,1
1.867977996,1,0
1.876399082,1,1
1.884634622,1,0
1.893066882,1,1
1.901302656,1,0
1.909724052,1,1
1.917970520,1,0
1.926390834,1,1
1.934626346,1,0
1.943058716,1,1
1.951294234,1,0
1.959715370,1,1
1.967950702,1,0
1.976384146,1,1
1.984620344,1,0
1.993042774,1,1
2.001290374,1,0
2.009712200,1,1
2.017948140,1,0
2.026380854,1,1
2.034616804,1,0
2.043038122,1,1
2.051273942,1,0
2.059707240,1,1
2.067943118,1,0
2.076364796,1,1
2.084613030,1,0
2.093035702,1,1
2.101271644,1,0
2.109704898,1,1
2.117941452,1,0
2.126363862,1,1
2.134600330,1,0
2.143034560,1,1
2.151270816,1,0
2.159693320,1,1
2.167941150,1,0
2.176363746,1,1
2.184600010,1,0
2.193034016,1,1
2.201270818,1,0
2.209693566,1,1
2.217929440,1,0
2.226363134,1,1
2.234599606,1,0
2.243022078,1,1
2.251269306,1,0
2.259691442,1,1
2.267927166,1,0
2.276361060,1,1
2.284597466,1,0
2.293019222,1,1
2.301255366,1,0
2.309688470,1,1
2.317923868,1,0
2.334794664,1,1
2.343030480,1,0
2.351451986,1,1
2.359699044,1,0
2.368121448,1,1
2.376358306,1,0
2.384792264,1,1
2.393028602,1,0
