Time [s],Channel 0,Channel 1
48.450493928,1,1
48.450512046,1,0
48.455202794,1,1
48.470983298,1,0
48.470987304,0,0
48.472032820,0,1
48.472889740,0,0
48.472891286,1,0
48.472931040,1,1
48.472972826,1,0
48.472974640,0,0
48.473014142,0,1
48.473056910,0,0
48.473058584,1,0
48.473098214,1,1
48.473140004,1,0
48.473181314,1,1
48.473223088,1,0
48.473224574,0,0
48.473264396,0,1
48.473307158,0,0
48.473308504,1,0
48.473348460,1,1
48.473390248,1,0
48.473431550,1,1
48.473473332,1,0
48.473514636,1,1
48.473557900,1,0
48.473599198,1,1
48.473641966,1,0
48.473683266,1,1
48.473716656,0,1
48.473729990,0,0
48.473771296,0,1
48.473794634,1,1
48.474067228,0,1
48.474079076,0,0
48.474121848,0,1
48.474163612,0,0
48.474204900,0,1
48.474228226,1,1
48.474247648,1,0
48.474288932,1,1
48.474310448,0,1
48.474330698,0,0
48.474371984,0,1
48.474395310,1,1
48.474414732,1,0
48.474456016,1,1
48.474498766,1,0
48.474540048,1,1
48.474582802,1,0
48.474624082,1,1
48.474666832,1,0
48.474708116,1,1
48.474750864,1,0
48.474794614,1,1
48.474837368,1,0
48.474875682,1,1
48.474918430,1,0
48.474963170,1,1
48.474975858,1,0
48.475245350,0,0
48.476021350,0,1
48.476064102,0,0
48.476105404,0,1
48.476148162,0,0
48.476189458,0,1
48.476232216,0,0
48.476273514,0,1
48.476316270,0,0
48.476357566,0,1
48.476400324,0,0
48.476441618,0,1
48.476484372,0,0
48.476525668,0,1
48.476568424,0,0
48.476609714,0,1
48.476652472,0,0
48.476693768,0,1
48.476738004,0,0
48.476739518,1,0
48.476779290,1,1
48.476822046,1,0
48.476863326,1,1
48.476896706,0,1
48.476910036,0,0
48.476951322,0,1
48.476974648,1,1
48.477318628,0,1
48.477330456,0,0
48.477373158,0,1
48.477414856,0,0
48.477456076,0,1
48.477479364,1,1
48.477498754,1,0
48.477539962,1,1
48.477561444,0,1
48.477581660,0,0
48.477622872,0,1
48.477646158,1,1
48.477665548,1,0
48.477706758,1,1
48.477749436,1,0
48.477790640,1,1
48.477833322,1,0
48.477874528,1,1
48.477917204,1,0
48.477958412,1,1
48.478001090,1,0
48.478044760,1,1
48.478087438,1,0
48.478125684,1,1
48.478168358,1,0
48.478213020,1,1
48.478225996,1,0
48.478227252,1,1
48.502461272,0,1
48.502473100,0,0
48.502515794,0,1
48.502557488,0,0
48.502598702,0,1
48.502640398,0,0
48.502681614,0,1
48.502723308,0,0
48.502764526,0,1
48.502806220,0,0
48.502847438,0,1
48.502870728,1,1
48.502890122,1,0
48.502931332,1,1
48.502974018,1,0
48.503015232,1,1
48.503057918,1,0
48.503099128,1,1
48.503141822,1,0
48.503185508,1,1
48.503228194,1,0
48.503266446,1,1
48.503309132,1,0
48.503353798,1,1
48.506991500,0,1
48.507003326,0,0
48.507046018,0,1
48.507087714,0,0
48.507128930,0,1
48.507170624,0,0
48.507211842,0,1
48.507235128,1,1
48.507254520,1,0
48.507295730,1,1
48.507317212,0,1
48.507337430,0,0
48.507378644,0,1
48.507401928,1,1
